"Transaction Date","Transaction Time","Post Date","Account Number","Card Number","Trans ID",Units,"Unit of Measure","Unit Cost","Total Fuel Cost","Total Non-Fuel Cost","Gross Cost","Net Cost","Reported Tax",Product,"Product Description","Merchant (Brand)","Merchant Name","Merchant Address","Merchant City","Merchant State / Province","Merchant Postal Code",VIN,"Tank Capacity","Driver Last Name",Hub,"Outside of Home States","Outside of Service Area",Weekend,Holiday,"Irregular Hours","Purchase > $100","Not Unleaded Regular"
2024-06-13,10:22:00,2024-06-17,REDACTED,CT59,29042915660,17.254,GA,3.498,60.37,0,60.37,60.37,-7.47,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 N Stret",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-06-17,10:58:03,2024-06-18,REDACTED,CT59,29074114970,2.307,GA,3.567,8.23,0,8.23,8.23,-1,UNL,"Unleaded Regular",REDACTED,REDACTED,"294 S Main St",Torrington,CT,06790-6727,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-06-17,13:32:00,2024-06-19,REDACTED,CT59,29087173910,15.417,GA,3.559,54.87,0,54.87,54.87,-6.67,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-06-24,09:33:00,2024-06-26,REDACTED,CT59,29172017480,11.565,GA,3.478,40.23,0,40.23,40.23,-5.01,UNL,"Unleaded Regular",REDACTED,REDACTED,"510 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-01,16:16:00,2024-07-03,REDACTED,CT59,29263706700,18.058,GA,3.569,64.45,0,64.45,64.45,-7.81,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-06,12:11:00,2024-07-09,REDACTED,CT59,29315631990,7.961,GA,3.538,28.17,0,28.17,28.17,-3.45,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 N Stret",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,1,0,0,0,0
2024-07-08,15:34:00,2024-07-10,REDACTED,CT59,29334553170,17.622,GA,3.689,65.01,0,65.01,65.01,-7.63,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-14,17:05:53,2024-07-16,REDACTED,CT59,29410080000,13.278,GA,3.389,45,0,45,45,-5.75,UNL,"Unleaded Regular",REDACTED,REDACTED,"527 Middle St",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,1,0,0,0,0
2024-07-18,10:58:00,2024-07-22,REDACTED,CT59,29463165390,10.813,GA,3.699,40,0,40,40,-4.68,UNL,"Unleaded Regular",REDACTED,REDACTED,"269 N Washington St",Plainville,CT,06062-1619,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-22,15:12:00,2024-07-24,REDACTED,CT59,29512177800,1,EA,4.79,0,0,4.79,4.79,0,OTH,"General Merchandise",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,1
2024-07-22,15:12:00,2024-07-24,REDACTED,CT59,29512177800,1,EA,0.49,0,0,0.49,0.49,0,SAL,"Tax 1",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,1
2024-07-22,15:12:00,2024-07-24,REDACTED,CT59,29512177800,1,EA,2.99,0,0,2.99,2.99,0,SNAK,"Salty Snacks",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,1
2024-07-22,15:12:00,2024-07-24,REDACTED,CT59,29512177800,10.872,GA,3.679,40,0,40,40,-4.71,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-26,10:57:00,2024-07-30,REDACTED,CT59,29574450660,18.555,GA,3.559,66.04,0,66.04,66.04,-8.04,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-07-31,16:44:00,2024-08-02,REDACTED,CT59,29618685360,16.306,GA,3.398,55.42,0,55.42,55.42,-7.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"6 Colt Hwy",Farmington,CT,6032,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-08-08,08:53:00,2024-08-12,REDACTED,CT59,29732321990,9.306,GA,3.359,31.26,0,31.26,31.26,-4.03,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 N Stret",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-08-10,18:44:00,2024-08-13,REDACTED,CT59,29757116450,17.647,GA,3.499,61.75,0,61.75,61.75,-7.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"1053 Farmington Ave",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,1,0,1,0,0
2024-08-15,16:07:00,2024-08-19,REDACTED,CT59,29819609900,16.283,GA,3.299,53.72,0,53.72,53.72,-7.05,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 N Stret",Bristol,CT,6010,CT59,NULL,CT59,CT,0,0,0,0,0,0,0
2024-06-12,12:29:00,2024-06-14,REDACTED,CT60,29030529230,28.91,GA,3.459,100,0,100,100,-12.52,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT60,NULL,CT60,CT,0,0,0,0,0,0,0
2024-06-19,09:30:01,2024-06-20,REDACTED,CT60,29103060430,15.796,GA,3.259,51.48,0,51.48,51.48,-6.84,UNL,"Unleaded Regular",REDACTED,REDACTED,"64 Newtown Rd",Danbury,CT,6810,CT60,NULL,CT60,CT,0,0,0,0,0,0,0
2024-06-25,14:23:00,2024-06-27,REDACTED,CT60,29191216380,19.216,GA,3.459,66.47,0,66.47,66.47,-8.32,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT60,NULL,CT60,CT,0,0,0,0,0,0,0
2024-07-07,12:03:30,2024-07-09,REDACTED,CT60,29322235480,14.817,GA,3.398,50.36,0,50.36,50.36,-6.41,UNL,"Unleaded Regular",REDACTED,REDACTED,"351 Main St",Danbury,CT,6810,CT60,NULL,CT60,CT,0,0,1,0,0,0,0
2024-07-11,08:15:00,2024-07-15,REDACTED,CT60,29382849270,18.756,GA,3.459,64.88,0,64.88,64.88,-8.12,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT60,NULL,CT60,CT,0,0,0,0,0,0,0
2024-06-07,14:33:00,2024-06-11,REDACTED,CT61,28972103150,14.776,GA,3.339,49.34,0,49.34,49.34,-6.39,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-06-15,14:43:35,2024-06-18,REDACTED,CT61,29068947090,19.759,GA,3.199,63.21,0,63.21,63.21,-8.56,UNL,"Unleaded Regular",REDACTED,REDACTED,"177 Federal Rd",Brookfield,CT,6804,CT61,NULL,CT61,CT,0,0,1,0,0,0,0
2024-06-25,08:58:34,2024-06-26,REDACTED,CT61,29176736650,14.099,GA,3.298,46.51,0,46.51,46.51,-6.1,UNL,"Unleaded Regular",REDACTED,REDACTED,"64 Newtown Rd",Danbury,CT,6810,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-07-01,09:10:00,2024-07-04,REDACTED,CT61,29269911140,15.754,GA,3.599,56.7,0,56.7,56.7,-6.82,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-07-08,09:11:00,2024-07-10,REDACTED,CT61,29334060220,11.497,GA,3.399,39.08,0,39.08,39.08,-4.97,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-07-17,09:22:00,2024-07-19,REDACTED,CT61,29455034320,17.499,GA,3.399,59.48,0,59.48,59.48,-7.57,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-08-16,09:08:37,2024-08-19,REDACTED,CT61,29823802260,18.384,GA,3.299,60.65,0,60.65,60.65,-7.96,UNL,"Unleaded Regular",REDACTED,REDACTED,"27 Tamarack Ave",Danbury,CT,6811,CT61,NULL,CT61,CT,0,0,0,0,0,0,0
2024-06-25,11:58:00,2024-06-27,REDACTED,CT62,29183973290,26.15,GA,3.599,94.13,0,94.13,94.13,-11.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"2 Old Shelter Rock Rd",Danbury,CT,06810-7057,CT62,NULL,CT62,CT,0,0,0,0,0,0,0
2024-07-30,08:37:16,2024-07-31,REDACTED,CT62,29601698670,26.184,GA,3.358,87.95,0,87.95,87.95,-11.34,UNL,"Unleaded Regular",REDACTED,REDACTED,"177 Federal Rd",Brookfield,CT,6804,CT62,NULL,CT62,CT,0,0,0,0,0,0,0
2024-06-21,11:42:00,2024-06-25,REDACTED,CT63,29146322050,23.959,GA,3.339,80,0,80,80,-10.37,UNL,"Unleaded Regular",REDACTED,REDACTED,"134 Danbury Rd","New Milford",CT,6776,CT63,NULL,CT63,CT,0,0,0,0,0,0,0
2024-07-11,10:33:00,2024-07-15,REDACTED,CT63,29381547730,33.733,GA,3.439,116.01,0,116.01,116.01,-14.6,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT63,NULL,CT63,CT,0,0,0,0,0,1,0
2024-08-15,13:27:00,2024-08-19,REDACTED,CT63,29819774670,19.48,GA,3.338,65.04,0,65.04,65.04,-8.43,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT63,NULL,CT63,CT,0,0,0,0,0,0,0
2024-06-06,18:41:00,2024-06-10,REDACTED,CT64,28946283000,17.577,GA,3.769,66.25,0,66.25,66.25,-7.61,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,0,0,1,0,1
2024-06-16,18:24:00,2024-06-18,REDACTED,CT64,29069530360,17.916,GA,3.668,65.73,0,65.73,65.73,-7.76,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,1,0,1,0,1
2024-06-27,15:26:00,2024-07-01,REDACTED,CT64,29212075000,12.863,GA,3.768,48.48,0,48.48,48.48,-5.57,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,0,0,0,0,1
2024-07-04,20:16:00,2024-07-09,REDACTED,CT64,29304021430,14.629,GA,3.769,55.14,0,55.14,55.14,-6.34,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,0,1,1,0,1
2024-07-17,14:26:00,2024-07-19,REDACTED,CT64,29443898020,17.47,GA,3.768,65.84,0,65.84,65.84,-7.57,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,0,0,0,0,1
2024-07-31,18:07:00,2024-08-02,REDACTED,CT64,29620105050,16.822,GA,3.669,61.72,0,61.72,61.72,-7.29,SUP,"Unleaded Super",REDACTED,REDACTED,"208 Main St",Rockfall,CT,06481-2006,CT64,NULL,CT64,CT,0,0,0,0,1,0,1
2024-08-13,14:29:00,2024-08-15,REDACTED,CT64,29788177320,17.431,GA,3.279,57.16,0,57.16,57.16,-7.55,UNL,"Unleaded Regular",REDACTED,REDACTED,"641 Washington Ave","North Haven",CT,6473,CT64,NULL,CT64,CT,0,0,0,0,0,0,0
2024-06-10,09:52:00,2024-06-12,REDACTED,CT65,28987683850,30.576,GA,3.899,119.22,0,119.22,119.22,-13.24,UNL,"Unleaded Regular",REDACTED,REDACTED,"464 N Main St",Danbury,CT,06811-5531,CT65,NULL,CT65,CT,0,0,0,0,0,1,0
2024-08-06,09:54:00,2024-08-08,REDACTED,CT65,29700865690,29.319,GA,3.399,99.66,0,99.66,99.66,-12.7,UNL,"Unleaded Regular",REDACTED,REDACTED,"30 Federal Rd",Brookfield,CT,06804-2510,CT65,NULL,CT65,CT,0,0,0,0,0,0,0
2024-06-07,11:57:00,2024-06-11,REDACTED,NY42,28965245240,19.26,GA,4.199,80.9,0,80.9,80.9,-13.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"58 N Central Ave",Elmsford,NY,10523-2511,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-13,16:30:00,2024-06-17,REDACTED,NY42,29033331320,11.121,GA,4.199,46.7,0,46.7,46.7,-7.54,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-14,10:38:00,2024-06-18,REDACTED,NY42,29057425570,22.55,GA,3.959,89.3,0,89.3,89.3,-15.09,UNL,"Unleaded Regular",REDACTED,REDACTED,"9 Haines Rd","Bedford Hills",NY,10507-1210,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-18,14:50:00,2024-06-20,REDACTED,NY42,29092472870,12.421,GA,4.399,54.64,0,54.64,54.64,-8.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-20,13:49:00,2024-06-24,REDACTED,NY42,29126851160,22.39,GA,3.979,89.12,0,89.12,89.12,-15,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-27,14:01:00,2024-07-01,REDACTED,NY42,29214263280,23.43,GA,4.178,97.91,0,97.91,97.91,-15.87,UNL,"Unleaded Regular",REDACTED,REDACTED,"381 Knollwood Rd","White Plains",NY,10603,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-28,14:44:00,2024-07-02,REDACTED,NY42,29227808630,11.318,GA,4.399,49.79,0,49.79,49.79,-7.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-08,16:10:00,2024-07-10,REDACTED,NY42,29323661970,22.188,GA,4.299,95.39,0,95.39,95.39,-15.16,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-10,12:26:19,2024-07-12,REDACTED,NY42,29367454730,23.693,GA,3.698,87.64,0,87.64,87.64,-15.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"510 Bedford Rd",Pleasantville,NY,10570,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-16,13:01:00,2024-07-18,REDACTED,NY42,29441453560,22.131,GA,3.599,79.65,0,79.65,79.65,-14.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"330 W Route 59",Nanuet,NY,10954-2214,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-18,16:07:00,2024-07-22,REDACTED,NY42,29462302240,10.341,GA,4.299,44.46,0,44.46,44.46,-7.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-18,16:11:00,2024-07-22,REDACTED,NY42,29462302250,10.614,GA,4.299,45.63,0,45.63,45.63,-7.25,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-23,13:24:59,2024-07-26,REDACTED,NY42,29534854610,22.63,GA,3.699,83.71,0,83.71,83.71,-14.91,UNL,"Unleaded Regular",REDACTED,REDACTED,"451 W Clarkstown Rd","New City",NY,10956-7041,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-26,16:23:00,2024-07-30,REDACTED,NY42,29562511080,16.318,GA,4.298,70.15,0,70.15,70.15,-11.14,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-07-30,12:08:00,2024-08-01,REDACTED,NY42,29607325350,20.43,GA,4.199,85.81,0,85.81,85.81,-13.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"58 N Central Ave",Elmsford,NY,10523-2511,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-08-06,13:05:00,2024-08-08,REDACTED,NY42,29696484820,23.34,GA,4.199,98.03,0,98.03,98.03,-15.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"58 N Central Ave",Elmsford,NY,10523-2511,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-08-08,16:20:00,2024-08-12,REDACTED,NY42,29722807890,19.319,GA,4.298,83.05,0,83.05,83.05,-13.19,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-08-14,12:12:00,2024-08-16,REDACTED,NY42,29794421430,1.939,GA,3.62,7.02,0,7.02,7.02,-1.28,UNL,"Unleaded Regular",REDACTED,REDACTED,"280 Saw Mill River Rd",Elmsford,NY,10523,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-08-15,10:48:00,2024-08-19,REDACTED,NY42,29815629320,22.9,GA,3.779,86.55,0,86.55,86.55,-15.16,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY42,NULL,NY42,NY,0,0,0,0,0,0,0
2024-06-12,10:11:00,2024-06-17,REDACTED,CT66,29035538100,33.425,GA,3.599,120.3,0,120.3,120.3,-14.48,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT66,NULL,CT66,CT,0,0,0,0,0,1,0
2024-06-25,16:28:00,2024-06-27,REDACTED,CT66,29183648490,25.01,GA,3.599,90.01,0,90.01,90.01,-10.83,UNL,"Unleaded Regular",REDACTED,REDACTED,"101 Newtown Rd",Danbury,CT,06810-4120,CT66,NULL,CT66,CT,0,0,0,0,0,0,0
2024-06-28,07:18:00,2024-07-02,REDACTED,CT66,29236005370,14.714,GA,3.398,50.01,0,50.01,50.01,-6.37,UNL,"Unleaded Regular",REDACTED,REDACTED,"44 Park Lane Rd","New Milford",CT,6776,CT66,NULL,CT66,CT,0,0,0,0,0,0,0
2024-07-12,11:54:52,2024-07-16,REDACTED,CT66,29393642130,29.817,GA,3.499,104.33,0,104.33,104.33,-12.91,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT66,NULL,CT66,CT,0,0,0,0,0,1,0
2024-08-02,11:48:36,2024-08-06,REDACTED,CT66,29659155550,31.504,GA,3.419,107.71,0,107.71,107.71,-13.65,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT66,NULL,CT66,CT,0,0,0,0,0,1,0
2024-08-13,11:59:00,2024-08-15,REDACTED,CT66,29784183810,28.25,GA,3.539,100,0,100,100,-12.23,UNL,"Unleaded Regular",REDACTED,REDACTED,"101 Newtown Rd",Danbury,CT,06810-4120,CT66,NULL,CT66,CT,0,0,0,0,0,0,0
2024-06-21,17:43:48,2024-06-25,REDACTED,CT67,29150318490,20.169,GA,3.398,68.55,0,68.55,68.55,-8.73,UNL,"Unleaded Regular",REDACTED,REDACTED,"106 Federal Rd",Danbury,CT,06810-4020,CT67,NULL,CT67,CT,0,0,0,0,0,0,0
2024-07-05,09:37:00,2024-07-09,REDACTED,CT67,29306013720,19.84,GA,3.799,75.39,0,75.39,75.39,-8.59,UNL,"Unleaded Regular",REDACTED,REDACTED,"121 Main St N",Southbury,CT,6488,CT67,NULL,CT67,CT,0,0,0,0,0,0,0
2024-07-19,19:11:55,2024-07-23,REDACTED,CT67,29487214480,14.819,GA,3.498,51.85,0,51.85,51.85,-6.41,UNL,"Unleaded Regular",REDACTED,REDACTED,"106 Federal Rd",Danbury,CT,06810-4020,CT67,NULL,CT67,CT,0,0,0,0,1,0,0
2024-08-08,18:07:00,2024-08-12,REDACTED,CT67,29732328300,19.65,GA,3.358,66,0,66,66,-8.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"30 Federal Rd",Brookfield,CT,06804-2510,CT67,NULL,CT67,CT,0,0,0,0,1,0,0
2024-06-21,10:51:00,2024-06-25,REDACTED,CT68,29139849760,20.424,GA,3.459,70.65,0,70.65,70.65,-8.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"34 Farmington Ave",Bristol,CT,06010-4213,CT68,NULL,CT68,CT,0,0,0,0,0,0,0
2024-07-23,10:14:00,2024-07-25,REDACTED,CT68,29516835810,15.167,GA,3.299,50.04,0,50.04,50.04,-6.57,UNL,"Unleaded Regular",REDACTED,REDACTED,"380 New Britain Ave",Plainville,CT,06062-2016,CT68,NULL,CT68,CT,0,0,0,0,0,0,0
2024-08-01,13:21:12,2024-08-05,REDACTED,CT68,29642478310,15.069,GA,3.339,50.32,0,50.32,50.32,-6.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"1978 West St",Southington,CT,06489-1030,CT68,NULL,CT68,CT,0,0,0,0,0,0,0
2024-06-11,14:14:00,2024-06-13,REDACTED,CT69,29011600800,29.671,GA,3.358,99.66,0,99.66,99.66,-12.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT69,NULL,CT69,CT,0,0,0,0,0,0,0
2024-08-05,09:38:00,2024-08-07,REDACTED,CT69,29687732690,31.604,GA,3.259,103,0,103,103,-13.68,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT69,NULL,CT69,CT,0,0,0,0,0,1,0
2024-06-11,14:49:00,2024-06-13,REDACTED,CT70,29014743950,7.869,GA,3.459,27.22,0,27.22,27.22,-3.41,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT70,NULL,CT70,CT,0,0,0,0,0,0,0
2024-06-26,09:54:00,2024-06-28,REDACTED,CT70,29207554790,22.182,GA,3.459,76.73,0,76.73,76.73,-9.61,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT70,NULL,CT70,CT,0,0,0,0,0,0,0
2024-07-10,08:46:00,2024-07-12,REDACTED,CT70,29367610790,15.631,GA,3.459,54.07,0,54.07,54.07,-6.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT70,NULL,CT70,CT,0,0,0,0,0,0,0
2024-07-27,09:58:00,2024-07-30,REDACTED,CT70,29581969470,10.261,GA,3.899,40.01,0,40.01,40.01,-4.45,UN+,"Unleaded Plus",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT70,NULL,CT70,CT,0,0,1,0,0,0,1
2024-08-08,10:00:00,2024-08-12,REDACTED,CT70,29736487880,21.942,GA,3.419,75.02,0,75.02,75.02,-9.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT70,NULL,CT70,CT,0,0,0,0,0,0,0
2024-06-26,13:19:00,2024-06-28,REDACTED,CT71,29204322730,25.881,GA,3.319,85.9,0,85.9,85.9,-11.21,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT71,NULL,CT71,CT,0,0,0,0,0,0,0
2024-07-25,13:11:53,2024-07-29,REDACTED,CT71,29560930640,29.747,GA,3.379,100.52,0,100.52,100.52,-12.88,UNL,"Unleaded Regular",REDACTED,REDACTED,"177 Federal Rd",Brookfield,CT,6804,CT71,NULL,CT71,CT,0,0,0,0,0,1,0
2024-08-13,13:13:00,2024-08-15,REDACTED,CT71,29788333370,23.274,GA,3.338,77.71,0,77.71,77.71,-10.08,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT71,NULL,CT71,CT,0,0,0,0,0,0,0
2024-06-14,13:33:18,2024-06-18,REDACTED,CT72,29062754830,17.363,GA,3.278,56.93,0,56.93,56.93,-7.52,UNL,"Unleaded Regular",REDACTED,REDACTED,"64 Newtown Rd",Danbury,CT,6810,CT72,NULL,CT72,CT,0,0,0,0,0,0,0
2024-07-10,09:17:00,2024-07-12,REDACTED,CT72,29354688090,17.135,GA,3.439,58.93,0,58.93,58.93,-7.42,UNL,"Unleaded Regular",REDACTED,REDACTED,"241 White St",Danbury,CT,06810-6828,CT72,NULL,CT72,CT,0,0,0,0,0,0,0
2024-07-31,16:27:00,2024-08-02,REDACTED,CT72,29620244560,7.355,GA,3.399,25,0,25,25,-3.19,UNL,"Unleaded Regular",REDACTED,REDACTED,"241 White St",Danbury,CT,06810-6828,CT72,NULL,CT72,CT,0,0,0,0,0,0,0
2024-08-06,13:57:00,2024-08-08,REDACTED,CT72,29691042750,16.87,GA,3.499,59.03,0,59.03,59.03,-7.31,UNL,"Unleaded Regular",REDACTED,REDACTED,"276 White St",Danbury,CT,6810,CT72,NULL,CT72,CT,0,0,0,0,0,0,0
2024-06-27,09:11:00,2024-07-01,REDACTED,CT73,29222421180,26.602,GA,3.299,87.76,0,87.76,87.76,-11.52,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT73,NULL,CT73,CT,0,0,0,0,0,0,0
2024-08-08,08:27:00,2024-08-12,REDACTED,CT74,29732328310,24.223,GA,3.359,81.37,0,81.37,81.37,-10.49,UNL,"Unleaded Regular",REDACTED,REDACTED,"30 Federal Rd",Brookfield,CT,06804-2510,CT74,NULL,CT74,CT,0,0,0,0,0,0,0
2024-06-17,09:33:00,2024-06-19,REDACTED,CT75,29086680490,23.34,GA,3.299,77,0,77,77,-10.11,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT75,NULL,CT75,CT,0,0,0,0,0,0,0
2024-07-01,15:08:00,2024-07-03,REDACTED,CT75,29260738560,23.536,GA,3.399,80,0,80,80,-10.19,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT75,NULL,CT75,CT,0,0,0,0,0,0,0
2024-07-26,09:23:00,2024-07-30,REDACTED,CT75,29571777890,21.972,GA,3.458,76,0,76,76,-9.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT75,NULL,CT75,CT,0,0,0,0,0,0,0
2024-08-15,09:20:00,2024-08-19,REDACTED,CT75,29822037330,23.626,GA,3.259,77,0,77,77,-10.23,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT75,NULL,CT75,CT,0,0,0,0,0,0,0
2024-06-14,12:14:00,2024-06-18,REDACTED,NY43,29060516220,18.188,GA,3.599,65.46,0,65.46,65.46,-7.88,UNL,"Unleaded Regular",REDACTED,REDACTED,"1 Lake Ave Ext",Danbury,CT,6811,NY43,NULL,NY43,NY,0,0,0,0,0,0,0
